recipe_urls,recipe_name,ingredients,ingredients_parsed
https://cuisine-facile.com/base/recette-creme-patissiere.php,Crème pâtissière,"[""1 6 jaunes d'œuf"", '2 100 g de sucre en poudre', '3 500 ml de lait', '4 40 g de maïzena', '5 1 gousse de vanille']",jaunes sucre poudre lait maizena gousse vanille
https://cuisine-facile.com/base/recette-creme-patissiere-a-clementine.php,Crème pâtissière à la clémentine,"['1 10 clémentines', '2 50 g de sucre en poudre', ""3 3 jaunes d'œuf"", '4 20 g de maïzena', '5 50 g de beurre']",clementine sucre poudre jaunes maizena beurre
https://cuisine-facile.com/base/recette-creme-patissiere-a-la-pistache.php,Crème pâtissière à la pistache,"['1 250 g de lait entier', '2 ½ gousse de vanille (facultatif)', ""3 3 jaunes d'œuf"", '4 50 g de sucre en poudre', '5 20 g de maïzena', '6 30 g de Pâte ou poudre de pistache']",lait entier gousse vanille jaunes sucre poudre maizena pate poudre pistache
https://cuisine-facile.com/base/recette-creme-patissiere-pomme.php,Crème pâtissière à la pomme,"['1 250 ml de jus de pomme', '2 ½ gousse de vanille (facultatif)', ""3 3 jaunes d'œuf"", '4 20 g de maïzena', '5 25 g de sucre en poudre']",jus pomme gousse vanille jaunes maizena sucre poudre
https://cuisine-facile.com/base/recette-creme-patissiere-citron.php,Crème pâtissière au citron,"['1 250 ml de lait', '2 1 citron', '3 ½ gousse de vanille', ""4 3 jaunes d'œuf"", '5 30 g de sucre en poudre', '6 20 g de maïzena']",lait citron gousse vanille jaunes sucre poudre maizena
https://cuisine-facile.com/base/recette-creme-patissiere-au-citron-vert.php,Crème pâtissière au citron vert,"['1 250 ml de lait entier', '2 1 citron vert', ""3 3 jaunes d'œuf"", '4 50 g de sucre en poudre', '5 20 g de maïzena', '6 5 gouttes de colorant alimentaire (facultatif)', '7 30 g de beurre (facultatif)']",lait entier citron vert jaunes sucre poudre maizena gouttes colorant alimentaire beurre
https://cuisine-facile.com/base/recette-cremeux-au-citron-vert.php,Crémeux au citron vert,"['1 4 g de gélatine', '2 150 g de lait', '3 1 citron vert', '4 2 œufs', '5 50 g de sucre en poudre', '6 70 g de beurre', '7 3 gouttes de colorant alimentaire (facultatif)']",gelatine lait citron vert oeufs sucre poudre beurre gouttes colorant alimentaire
https://cuisine-facile.com/base/recette-cremeux-aux-fruits.php,Crémeux aux fruits,"['1 4 g de gélatine', ""2 2 jaunes d'œuf"", '3 1 œuf', '4 50 g de sucre en poudre', '5 180 g de Coulis de fruits frais', '6 70 g de beurre']",gelatine jaunes oeuf sucre poudre coulis fruit beurre
https://cuisine-facile.com/base/recette-croustillant-dagrumes.php,Croustillant d'agrumes,"['1 3 clémentines', '2 100 g de sucre en poudre', ""3 50 ml d'eau""]",clementine sucre poudre
https://cuisine-facile.com/base/recette-duxelle-de-champignons.php,Duxelle de champignons,"['1 500 g de champignons', '2 ½ citron', '3 2 échalotes', '4 30 g de beurre', '5 1 brin de persil', '6 sel', '7 poivre']",champignons citron echalotes beurre brin persil sel poivre
https://cuisine-facile.com/base/recette-feta-lhuile-olive-aux-herbes.php,Feta à l'huile d'olive aux herbes,"['1 2 feuilles de laurier', '2 1 brin de romarin', '3 2 brins de thym', '4 200 g de feta', '5 10 grains de poivre', ""6 200 ml d'huile d'olive""]",feuilles laurier brin romarin brins thym feta grain poivre
https://cuisine-facile.com/base/recette-foie-gras-chantilly.php,Foie gras Chantilly,"['1 200 g de Foie gras', '2 100 ml de Bouillon de légumes']",foie gras bouillon legume
https://cuisine-facile.com/base/recette-fondue-oignons.php,Fondue d'oignons,"[""1 1 kg d'oignon"", ""2 3 cuillères à soupe d'huile"", '3 20 g de beurre', '4 2 feuilles de laurier', '5 2 brins de thym']",kg cuilleres a soupe beurre feuilles laurier brins thym
https://cuisine-facile.com/base/recette-fondue-de-poireaux.php,Fondue de poireaux,"['1 1 kg de poireau', '2 1 oignon', ""3 5 cuillères à soupe d'huile d'olive"", '4 250 ml de crème fraiche liquide']",kg poireau oignon cuilleres a soupe creme fraiche liquide
https://cuisine-facile.com/base/recette-galette-sarrasin.php,Galettes de sarrasin,"['1 250 g de farine de sarrasin', '2 600 g de lait', '3 2 œufs', '4 ½ petite cuillère de sel']",farine sarrasin lait oeufs cuillere sel
https://cuisine-facile.com/base/recette-ganache-chocolat.php,Ganache au chocolat,"['1 200 ml de crème fraiche', '2 200 g de chocolat noir']",creme fraiche chocolat noir
https://cuisine-facile.com/base/recette-genoise.php,Génoise,"['1 4 œufs', '2 50 g de Beurre noisette', '3 110 g de sucre en poudre', '4 15 g de Sucre vanillé', '5 125 g de farine', ""6 30 g d'amandes effilées (facultatif)""]",oeufs beurre noisette sucre poudre sucre vanille farine effilees
https://cuisine-facile.com/base/recette-glace-royale.php,Glace royale,"[""1 20 g de blanc d'œuf"", '2 100 g de sucre glace', '3 ½ petite cuillère de jus de citron']",blanc sucre glace cuillere jus citron
https://cuisine-facile.com/base/recette-huile-dolive-herbes.php,Huile d'olive aux herbes,"[""1 500 ml d'huile d'olive"", '2 1 brin de romarin', '3 2 feuilles de sauge', '4 1 brin de thym', '5 1 feuille de laurier', '6 5 graines de coriandre', '7 5 grains de poivre']",brin romarin feuilles sauge brin thym feuille laurier graines coriandre grain poivre
https://cuisine-facile.com/base/recette-huile-pimentee.php,Huile pimentée,"['1 2 piments', '2 1 feuille de laurier', '3 1 brin de thym', '4 10 grains de poivre', ""5 250 ml d'huile d'olive""]",piments feuille laurier brin thym grain poivre
https://cuisine-facile.com/base/recette-lemon-curd.php,Lemon curd,"['1 100 g de sucre en poudre', '2 3 citrons vert', '3 2 œufs', '4 100 g de beurre', '5 5 gouttes de colorant alimentaire (facultatif)']",sucre poudre citron vert oeufs beurre gouttes colorant alimentaire
https://cuisine-facile.com/base/recette-macedoine-legumes.php,Macédoine de légumes,"['1 400 g de carotte', '2 400 g de navet', '3 300 g de haricots verts', '4 300 g de petits-pois', '5 100 g de Mayonnaise']",carotte navet haricot verts petits poi mayonnaise
https://cuisine-facile.com/base/recette-mayonnaise.php,Mayonnaise,"['1 1 œuf', '2 1 cuillère à soupe de vinaigre (facultatif)', '3 1 cuillère à soupe de moutarde', ""4 200 ml d'huile"", '5 sel fin', '6 poivre']",oeuf cuillere a soupe vinaigre cuillere a soupe moutarde sel fin poivre
https://cuisine-facile.com/base/recette-mayonnaise-citron.php,Mayonnaise au citron,"['1 1 œuf', '2 1 cuillère à soupe de moutarde', ""3 200 ml d'huile"", '4 sel', '5 poivre', '6 1 citron']",oeuf cuillere a soupe moutarde sel poivre citron
https://cuisine-facile.com/base/recette-meringue-italienne.php,Meringue italienne,"[""1 3 blancs d'œuf"", '2 180 g de sucre en poudre', ""3 4 cuillères à soupe d'eau"", '4 1 pincée de sel fin']",blanc sucre poudre cuilleres a soupe pincee sel fin
https://cuisine-facile.com/base/recette-meringue-suisse.php,Meringue suisse,"[""1 60 g de blanc d'œuf"", '2 100 g de sucre glace', '3 cacao en poudre (facultatif)']",blanc sucre glace cacao poudre
https://cuisine-facile.com/base/recette-noix-caramelisees.php,Noix caramélisées,"['1 300 g de noix', '2 3 cuillères à soupe de sucre en poudre']",noix cuilleres a soupe sucre poudre
https://cuisine-facile.com/base/recette-nougatine.php,Nougatine,"[""1 75 g d'amandes effilées"", '2 150 g de sucre en poudre']",effilees sucre poudre
https://cuisine-facile.com/base/recette-oeufs-brouilles.php,Oeufs brouillés,"['1 6 œufs', '2 50 g de beurre', '3 sel', '4 poivre']",oeufs beurre sel poivre
https://cuisine-facile.com/base/recette-oeufs-poches.php,Oeufs pochés,"['1 4 œufs', '2 2 cuillères à soupe de vinaigre blanc']",oeufs cuilleres a soupe vinaigre blanc
https://cuisine-facile.com/base/recette-panna-cotta.php,Panna cotta,"['1 500 ml de crème fraiche liquide', '2 100 ml de lait entier', '3 2 gousses de vanille', '4 70 g de sucre en poudre', '5 2 feuilles de gélatine']",creme fraiche liquide lait entier gousses vanille sucre poudre feuilles gelatine
https://cuisine-facile.com/base/recette-pate-a-biscuit-moelleux.php,Pâte à biscuit moelleux,"['1 70 g de beurre', ""2 150 g d'œuf ( Comment faire pour... )"", '3 190 g de sucre en poudre', '4 10 g de Sucre vanillé', '5 100 g de crème fraiche', '6 170 g de farine', '7 3 g de levure chimique']",beurre comment faire sucre poudre sucre vanille creme fraiche farine levure chimique
https://cuisine-facile.com/base/recette-pate-brioche.php,Pâte à brioche,"['1 225 g de beurre', ""2 325 g d'œuf ( Comment faire pour... )"", '3 500 g de farine type 45 (T45)', '4 15 g de levure de boulanger', '5 25 g de sucre en poudre', '6 9 g de sel fin', '7 100 g de pâte fermentée viennoise (facultatif)', '8 50 g de sucre en poudre']",beurre comment faire farine type levure boulanger sucre poudre sel fin pate fermentee viennoise sucre poudre
https://cuisine-facile.com/base/recette-pate-choux.php,Pâte à choux,"['1 60 ml de lait', ""2 60 ml d'eau"", '3 60 g de beurre', '4 75 g de farine', ""5 110 g d'œuf ( Comment faire pour... )"", '6 2 g de sel fin', '7 4 g de sucre en poudre', '8 100 g de Craquelin (facultatif)']",lait beurre farine comment faire sel fin sucre poudre craquelin
https://cuisine-facile.com/base/recette-pate-crepes.php,Pâte à crêpes,"['1 80 g de Beurre noisette', '2 6 œufs', ""3 60 g d'huile"", '4 60 g de sucre en poudre', '5 500 ml de lait', '6 2 cuillères à soupe de rhum (facultatif)', '7 250 g de farine', '8 1 pincée de sel']",beurre noisette oeufs sucre poudre lait cuilleres a soupe rhum farine pincee sel
https://cuisine-facile.com/base/recette-pate-dacquoise.php,Pâte à dacquoise,"[""1 5 blancs d'œuf"", '2 2 cuillères à soupe de sucre en poudre', '3 150 g de sucre glace', ""4 150 g d'amandes en poudre""]",blanc cuilleres a soupe sucre poudre sucre glace poudre
https://cuisine-facile.com/base/recette-pate-muffins.php,Pâte à muffins,"['1 300 g de farine', '2 2 œufs', '3 200 ml de lait', '4 10 g de levure chimique', '5 125 g de beurre', '6 120 g de sucre en poudre (facultatif)']",farine oeufs lait levure chimique beurre sucre poudre
https://cuisine-facile.com/base/recette-pate-a-sables-bretons.php,Pâte à sablés Bretons,"['1 250 g de farine', '2 11 g de levure chimique', '3 160 g de beurre', '4 150 g de sucre en poudre', '5 10 g de Sucre vanillé', ""6 70 g de jaune d'œuf"", '7 4 g de sel fin']",farine levure chimique beurre sucre poudre sucre vanille jaune sel fin
https://cuisine-facile.com/base/recette-pate-brisee.php,Pâte brisée,"['1 500 g de farine', '2 350 g de beurre', '3 2 œufs', '4 20 g de sucre en poudre', '5 5 g de sel fin']",farine beurre oeufs sucre poudre sel fin
https://cuisine-facile.com/base/recette-pate-damande.php,Pâte d'amande,"['1 150 g de sucre glace', ""2 150 g d'amandes en poudre"", ""3 1 blanc d'œuf"", '4 7 gouttes de colorant alimentaire (facultatif)']",sucre glace poudre blanc gouttes colorant alimentaire
https://cuisine-facile.com/base/recette-pate-amandes-armagnac.php,Pâte d'amandes à l'Armagnac,"[""1 100 g d'amandes en poudre"", '2 100 g de sucre glace', ""3 1 petite cuillère de blanc d'œuf"", ""4 1 cuillère à soupe de Cognac ou d'Armagnac""]",poudre sucre glace cuillere blanc cuillere a soupe cognac
https://cuisine-facile.com/base/recette-pate-noix.php,Pâte de noix,"['1 150 g de cerneaux de noix', '2 150 g de sucre glace', ""3 1 blanc d'œuf""]",cerneaux noix sucre glace blanc
https://cuisine-facile.com/base/recette-pate-noix-coco.php,Pâte de noix de coco,"['1 100 g de noix de coco en poudre', '2 50 g de sucre glace', ""3 1 blanc d'œuf""]",noix coco poudre sucre glace blanc
https://cuisine-facile.com/base/recette-pate-feuilletee.php,Pâte feuilletée,"['1 500 g de farine', '2 200 g de beurre', ""3 200 ml d'eau"", '4 1 petite cuillère de vinaigre blanc (facultatif)', '5 1 petite cuillère de sel fin', '6 200 g de beurre']",farine beurre cuillere vinaigre blanc cuillere sel fin beurre
https://cuisine-facile.com/base/recette-pate-levee-feuilletee-pate-a-croissants.php,Pâte levée feuilletée (pâte à croissants),"[""1 110 ml d'eau"", '2 100 ml de lait entier', ""3 50 g d'œuf ( Comment faire pour... )"", '4 500 g de farine type 45 (T45)', '5 9 g de sel fin', '6 70 g de sucre en poudre', '7 25 g de levure de boulanger', '8 10 g de miel', '9 30 g de beurre', '10 100 g de pâte fermentée viennoise', '11 50 g de levain (facultatif)', '12 300 g de beurre']",lait entier comment faire farine type sel fin sucre poudre levure boulanger miel beurre pate fermentee viennoise levain beurre
https://cuisine-facile.com/base/recette-pate-poudre-pistache.php,Pâte ou poudre de pistache,"['1 200 g de pistaches', '2 200 g de sucre en poudre', ""3 4 cuillères à soupe d'eau"", ""4 1 blanc d'œuf (facultatif)""]",pistaches sucre poudre cuilleres a soupe blanc
https://cuisine-facile.com/base/recette-pate-pour-financiers.php,Pâte pour financiers,"[""1 110 g de blanc d'œuf"", '2 150 g de sucre glace', ""3 80 g d'amandes en poudre"", '4 30 g de farine', '5 125 g de Beurre noisette']",blanc sucre glace poudre farine beurre noisette
https://cuisine-facile.com/base/recette-pate-pour-pates-fraiches.php,Pâte pour pâtes fraiches,"['1 300 g de farine', '2 3 œufs', '3 12 g de sel fin', '4 1 cuillère à soupe de vinaigre blanc (facultatif)']",farine oeufs sel fin cuillere a soupe vinaigre blanc
https://cuisine-facile.com/base/recette-pate-sablee.php,Pâte sablée,"['1 500 g de farine type 45 (T45)', '2 350 g de beurre', '3 2 œufs', '4 110 g de sucre en poudre', '5 5 g de sel fin', ""6 125 g d'amandes en poudre (facultatif)""]",farine type beurre oeufs sucre poudre sel fin poudre
https://cuisine-facile.com/base/recette-pate-sablee-au-chocolat.php,Pâte sablée au chocolat,"['1 200 g de beurre', '2 135 g de sucre glace', '3 2 g de sel fin', ""4 50 g d'œuf ( Comment faire pour... )"", '5 300 g de farine', '6 25 g de cacao en poudre']",beurre sucre glace sel fin comment faire farine cacao poudre
https://cuisine-facile.com/base/recette-pate-sablee-coco.php,Pâte sablée coco,"['1 500 g de farine', '2 350 g de beurre', '3 2 œufs', '4 100 g de sucre en poudre', '5 5 g de sel fin', '6 150 g de noix de coco en poudre']",farine beurre oeufs sucre poudre sel fin noix coco poudre
https://cuisine-facile.com/base/recette-pate-sucree.php,Pâte sucrée,"[""1 120 g d'œuf ( Comment faire pour... )"", '2 550 g de farine', '3 215 g de beurre', '4 270 g de sucre glace', '5 5 g de sel fin']",comment faire farine beurre sucre glace sel fin
https://cuisine-facile.com/base/recette-pesto-aux-pistaches-et-epinards.php,Pesto aux pistaches et épinards,"['1 100 g de pistaches', ""2 200 g d'épinards frais"", '3 100 g de Parmigiano reggiano (Parmesan)', '4 ½ citron', '5 2 g de vitamine C (facultatif)', ""6 100 g d'huile d'olive"", '7 sel', '8 poivre']",pistaches parmigiano reggiano citron vitamine sel poivre
https://cuisine-facile.com/base/recette-pesto-coriandre-cajou.php,Pesto coriandre-cajou,"['1 50 g de noix de cajou', '2 1 bouquet de coriandre', '3 50 g de Parmigiano reggiano (Parmesan)', ""4 4 cuillères à soupe d'huile d'olive"", '5 2 cuillères à soupe de jus de citron', '6 2 pincées de vitamine C (facultatif)', '7 de sel', '8 poivre']",noix cajou bouquet coriandre parmigiano reggiano cuilleres a soupe cuilleres a soupe jus citron pincees vitamine sel poivre
https://cuisine-facile.com/base/recette-pesto-de-fanes-de-carottes.php,Pesto de fanes de carottes,"[""1 50 g d'amandes entières"", '2 200 g de fanes de légumes', '3 1 citron', '4 3 g de vitamine C (facultatif)', ""5 3 cuillères à soupe d'huile d'olive"", '6 50 g de Parmigiano reggiano (Parmesan)', ""7 huile d'olive"", '8 sel', '9 poivre']",entieres fanes legume citron vitamine cuilleres a soupe parmigiano reggiano sel poivre
https://cuisine-facile.com/base/recette-polenta.php,Polenta,"['1 1 litre de lait', '2 280 g de polenta en poudre', ""3 50 ml d'huile d'olive (facultatif)"", '4 sel', '5 poivre', ""6 4 cuillères à soupe d'huile d'olive""]",litre lait polenta poudre sel poivre cuilleres a soupe
https://cuisine-facile.com/base/recette-pommes-terre-grillees.php,Pommes de terre grillées,"['1 1 kg de pommes de terre', ""2 3 cuillères à soupe d'huile"", '3 sel']",kg pommes terre cuilleres a soupe sel
https://cuisine-facile.com/base/recette-pralin.php,Pralin,"[""1 250 g d'amandes entières"", '2 250 g de sucre en poudre', ""3 4 cuillères à soupe d'eau""]",entieres sucre poudre cuilleres a soupe
https://cuisine-facile.com/base/recette-puree-de-haricots-verts.php,Purée de haricots verts,"['1 1 kg de haricots verts', '2 200 g de pommes de terre', '3 50 g de beurre', '4 100 g de crème fraiche', '5 sel', '6 poivre']",kg haricot verts pommes terre beurre creme fraiche sel poivre
https://cuisine-facile.com/base/recette-puree-pommes-terre.php,Purée de pommes de terre,"['1 1 kg de pommes de terre', '2 125 g de beurre', '3 125 g de crème fraiche', '4 sel', '5 poivre']",kg pommes terre beurre creme fraiche sel poivre
https://cuisine-facile.com/base/recette-puree-potimarron.php,Purée de potimarron,"['1 1 potimarron', ""2 3 verres d'eau"", '3 sel', '4 poivre', '5 un peu de crème fraiche (facultatif)', '6 un peu de beurre (facultatif)', '7 un peu de lait (facultatif)']",potimarron verres sel poivre peu creme fraiche peu beurre peu lait
https://cuisine-facile.com/base/recette-riz-pilaf.php,Riz pilaf,"['1 1 oignon', ""2 4 cuillères à soupe d'huile d'olive"", '3 200 ml de riz', ""4 300 ml d'eau"", '5 1 cube de bouillon de volaille', '6 20 g de beurre', '7 sel', '8 poivre']",oignon cuilleres a soupe riz cube bouillon volaille beurre sel poivre
https://cuisine-facile.com/base/recette-salade-dherbe.php,Salade d'herbe,"['1 20 g de sauge', ""2 20 g d'oseille"", '3 20 g de coriandre', '4 10 g de thym', '5 20 g de ciboulette', '6 20 g de persil', '7 3 cuillères à soupe de Sauce vinaigrette']",sauge coriandre thym ciboulette persil cuilleres a soupe sauce vinaigrette
https://cuisine-facile.com/base/recette-sauce-chocolat.php,Sauce au chocolat,"['1 200 g de chocolat noir', '2 200 ml de lait', '3 40 g de beurre', '4 40 ml de crème fraiche liquide', '5 40 g de sucre en poudre']",chocolat noir lait beurre creme fraiche liquide sucre poudre
https://cuisine-facile.com/base/recette-sauce-roquefort.php,Sauce au Roquefort,"['1 1 échalote', '2 60 g de Roquefort', ""3 2 cuillères à soupe d'huile"", '4 150 ml de crème fraiche liquide', '5 1 cube de bouillon de bœuf (facultatif)', '6 sel', '7 poivre']",echalote roquefort cuilleres a soupe creme fraiche liquide cube bouillon boeuf sel poivre
https://cuisine-facile.com/base/recette-sauce-bearnaise.php,Sauce Béarnaise,"[""1 2 jaunes d'œuf"", '2 250 g de beurre', '3 1 bouquet de cerfeuil', ""4 1 bouquet d'estragon"", '5 100 ml de vin blanc sec', '6 100 ml de vinaigre blanc', '7 1 pincée de farine', '8 1 échalote', '9 sel', '10 poivre']",jaunes beurre bouquet cerfeuil bouquet vin blanc sec vinaigre blanc pincee farine echalote sel poivre
https://cuisine-facile.com/base/recette-sauce-bechamel.php,Sauce béchamel,"['1 2 cuillères à soupe de beurre', '2 2 cuillères à soupe de farine', '3 2 verres de lait', '4 noix de muscade râpée', '5 sel', '6 poivre']",cuilleres a soupe beurre cuilleres a soupe farine verres lait noix muscade rapee sel poivre
https://cuisine-facile.com/base/recette-sauce-beurre-blanc.php,Sauce beurre blanc,"[""1 40 g d'échalote"", '2 60 ml de vin blanc sec', '3 40 ml de vinaigre blanc', '4 2 cuillères à soupe de crème fraiche liquide (facultatif)', '5 250 g de beurre', '6 sel', '7 poivre']",vin blanc sec vinaigre blanc cuilleres a soupe creme fraiche liquide beurre sel poivre
https://cuisine-facile.com/base/recette-sauce-cocktail.php,Sauce cocktail,"['1 250 g de Mayonnaise', ""2 1 petite cuillère de Cognac ou d'Armagnac"", '3 10 gouttes de Tabasco', '4 1 petite cuillère de concentré de tomate']",mayonnaise cuillere cognac gouttes tabasco cuillere concentre tomate
https://cuisine-facile.com/base/recette-sauce-creme-au-vin-jaune.php,Sauce crème au vin jaune,"['1 2 échalotes', '2 20 g de beurre', '3 200 ml de vin jaune', '4 250 ml de crème fraiche', '5 50 ml de vin jaune', '6 sel', '7 poivre']",echalotes beurre vin jaune creme fraiche vin jaune sel poivre
https://cuisine-facile.com/base/recette-sauce-gribouille.php,Sauce gribouille,"['1 300 g de Sauce rémoulade', '2 1 échalote', '3 persil', '4 ciboulette', '5 1 œuf dur', ""6 100 g de thon à l'huile""]",sauce remoulade echalote persil ciboulette oeuf dur thon a
https://cuisine-facile.com/base/recette-sauce-hollandaise.php,Sauce Hollandaise,"[""1 2 jaunes d'œuf"", '2 3 cuillères à soupe de vin blanc sec', '3 1 pincée de farine', '4 sel', '5 poivre', '6 130 g de beurre', '7 2 cuillères à soupe de jus de citron']",jaunes cuilleres a soupe vin blanc sec pincee farine sel poivre beurre cuilleres a soupe jus citron
https://cuisine-facile.com/base/recette-sauce-legere-aux-herbes.php,Sauce légère aux herbes,"['1 persil', '2 coriandre', '3 1 oignon nouveau', '4 ciboulette', '5 350 g de yaourt grec', ""6 2 cuillères à soupe d'Huile d'olive aux herbes"", '7 ½ citron', '8 sel', '9 poivre']",persil coriandre oignon nouveau ciboulette yaourt grec cuilleres a soupe herbes citron sel poivre
https://cuisine-facile.com/base/recette-sauce-marchand-vin.php,Sauce marchand de vin,"[""1 70 g d'échalote"", '2 20 g de beurre', '3 1 cube de bouillon de bœuf', '4 500 ml de vin rouge', '5 sel', '6 poivre', '7 125 g de beurre']",beurre cube bouillon boeuf vin sel poivre beurre
https://cuisine-facile.com/base/recette-sauce-normande-pour-poisson.php,Sauce normande (pour poisson),"['1 30 g de beurre', '2 30 g de farine', '3 200 g de champignons', '4 2 échalotes', '5 30 g de beurre', '6 4 brins de persil', '7 100 ml de vin blanc sec', '8 350 ml de fumet de poisson', '9 150 ml de crème fraiche liquide', '10 sel', '11 poivre']",beurre farine champignons echalotes beurre brins persil vin blanc sec fumet poisson creme fraiche liquide sel poivre
https://cuisine-facile.com/base/recette-sauce-pesto.php,Sauce pesto,"['1 150 g de pignons de pin', ""2 1 gousse d'ail"", '3 3 bouquets de basilic', '4 1 citron', ""5 4 cuillères à soupe d'huile d'olive"", '6 100 g de Parmigiano reggiano (Parmesan)', ""7 5 cuillères à soupe d'huile d'olive"", '8 sel', '9 poivre', '10 2 g de vitamine C (facultatif)']",pignons pin gousse bouquet basilic citron cuilleres a soupe parmigiano reggiano cuilleres a soupe sel poivre vitamine
https://cuisine-facile.com/base/recette-sauce-pesto-tomate.php,Sauce pesto à la tomate,"['1 150 g de tomate', ""2 100 g d'amandes entières"", '3 1 bouquet de basilic', '4 150 g de Parmigiano reggiano (Parmesan)', ""5 6 cuillères à soupe d'huile d'olive"", '6 3 cuillères à soupe de jus de citron', '7 sel', '8 poivre']",tomate entieres bouquet basilic parmigiano reggiano cuilleres a soupe cuilleres a soupe jus citron sel poivre
https://cuisine-facile.com/base/recette-sauce-remoulade.php,Sauce rémoulade,"['1 1 œuf', '2 2 cuillères à soupe de vinaigre', '3 1 cuillère à soupe de moutarde', ""4 200 ml d'huile"", '5 sel fin', '6 poivre']",oeuf cuilleres a soupe vinaigre cuillere a soupe moutarde sel fin poivre
https://cuisine-facile.com/base/recette-sauce-verte-persil.php,Sauce verte au persil,"['1 1 bouquet de persil', '2 1 citron', ""3 6 cuillères à soupe d'huile d'olive"", '4 sel', '5 poivre']",bouquet persil citron cuilleres a soupe sel poivre
https://cuisine-facile.com/base/recette-sauce-verte-persil-sesame.php,Sauce verte persil-sésame,"['1 80 g de purée de sésame (tahineh)', '2 3 cuillères à soupe de jus de citron', '3 15 g de persil', '4 sel', '5 poivre', ""6 60 ml d'eau""]",puree sesame cuilleres a soupe jus citron persil sel poivre
https://cuisine-facile.com/base/recette-sauce-vinaigrette.php,Sauce vinaigrette,"['1 2 cuillères à soupe de vinaigre', ""2 6 cuillères à soupe d'huile d'olive"", '3 1 petite cuillère de moutarde', '4 sel fin', '5 poivre']",cuilleres a soupe vinaigre cuilleres a soupe cuillere moutarde sel fin poivre
https://cuisine-facile.com/base/recette-sirop-pocher.php,Sirop à pocher,"[""1 500 ml d'eau"", '2 250 g de sucre en poudre', '3 1 gousse de vanille', '4 1 citron']",sucre poudre gousse vanille citron
https://cuisine-facile.com/base/recette-sirop-aux-agrumes.php,Sirop aux agrumes,"['1 300 g de sucre en poudre', ""2 200 g d'eau"", '3 2 citrons', '4 2 citrons vert']",sucre poudre citron citron vert
https://cuisine-facile.com/base/recette-sirop-sucre.php,Sirop de sucre,"['1 1 kg de sucre en poudre', ""2 1 litre d'eau""]",kg sucre poudre litre
https://cuisine-facile.com/base/recette-sucre-vanille.php,Sucre vanillé,"['1 500 g de sucre en poudre', '2 5 gousses de vanille']",sucre poudre gousses vanille
https://cuisine-facile.com/base/recette-tapenade.php,Tapenade,"[""1 150 g d'olives noires"", ""2 150 g de thon à l'huile"", ""3 4 cuillères à soupe d'huile d'olive"", '4 2 cuillères à soupe de jus de citron', '5 1 petite cuillère de moutarde', ""6 5 filets d'anchois"", ""7 6 cuillères à soupe d'huile d'olive""]",noires thon a cuilleres a soupe cuilleres a soupe jus citron cuillere moutarde filet cuilleres a soupe
https://cuisine-facile.com/four/recette-tomates-confites.php,Tomates confites,"['1 4 tomates', '2 un peu de sauge', ""3 1 gousse d'ail"", '4 3 brins de thym', '5 1 brin de romarin', '6 1 feuille de laurier', ""7 250 ml d'huile d'olive"", '8 sel', '9 poivre']",tomates peu sauge gousse brins thym brin romarin feuille laurier sel poivre
https://cuisine-facile.com/base/recette-variante-rouge.php,Variante rouge,"['1 100 g de betterave crue', '2 100 g de chou rouge', '3 100 g de radis', '4 sel fin', '5 300 ml de vinaigre blanc', ""6 100 ml d'eau"", '7 10 grains de poivre', '8 2 feuilles de laurier', '9 1 échalote (facultatif)']",betterave crue chou radis sel fin vinaigre blanc grain poivre feuilles laurier echalote
https://cuisine-facile.com/trucs_astuces/recette-comment-avoir-tarte-bien-brillante.php,Comment avoir une tarte bien brillante,"[""1 4 cuillères à soupe d'abricotage"", '2 1 cuillère à soupe de Sirop de sucre']",cuilleres a soupe cuillere a soupe sirop sucre
https://cuisine-facile.com/trucs_astuces/recette-comment-avoir-viande-tendre-apres-cuisson.php,Comment avoir une viande tendre après cuisson,[],
https://cuisine-facile.com/trucs_astuces/recette-comment-battre-blancs-neige.php,Comment battre des blancs en neige,"[""1 4 blancs d'œuf"", '2 ½ petite cuillère de jus de citron']",blanc cuillere jus citron
https://cuisine-facile.com/trucs_astuces/recette-comment-beurrer-facilement-plat-moule.php,Comment beurrer facilement un plat ou un moule,[],
https://cuisine-facile.com/trucs_astuces/recette-comment-bien-choisir-avocat.php,Comment bien choisir un avocat,['1 1 avocat'],avocat
https://cuisine-facile.com/trucs_astuces/recette-comment-bien-cuire-oeufs-durs.php,Comment bien cuire des oeufs durs,['1 4 œufs'],oeufs
https://cuisine-facile.com/trucs_astuces/recette-comment-bien-cuire-oeufs-sur-plat.php,Comment bien cuire des oeufs sur le plat,"['1 2 œufs', '2 1 noix de beurre', ""3 1 petite cuillère d'eau"", '4 sel', '5 poivre']",oeufs noix beurre cuillere sel poivre
https://cuisine-facile.com/trucs_astuces/recette-comment-bien-cuire-saucisse-morteau.php,Comment bien cuire la saucisse de Morteau,['1 1 saucisse de Morteau'],saucisse morteau
https://cuisine-facile.com/trucs_astuces/recette-comment-bien-cuire-les-pates.php,Comment bien cuire les pâtes,"[""1 2 litres d'eau"", '2 300 g de pâtes', '3 1 cuillère à soupe de gros sel']",litre pate cuillere a soupe gros sel
